ControlType,HideOnReports,IsQuantity,LinkID,LinkIDCategory,LinkIDProduct,LinkIDSubassembly,LinkIDWorkOrder,Modified,Name,Type,Value,ID,
1,False,False,238VOQ7YHF110,,238IJQOYJXXF,,238VOPSEPRUE,False,Room_Cabinet_Edgebanding,3,Match Fronts,7c436cb1-1c8d-4bd3-93ee-06af22be8aee
4,False,False,238VOQ80HWJ10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Buyout,3,0,1125cd87-6fe8-4c12-96eb-06af22beec86
4,False,False,238VOQ80HWL10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Draw_Buyout_Parts,3,0,31857695-5e8d-4ec3-bc31-06af22beec86
4,False,False,238VOQ80HWN10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Toe_Kick_Notch,3,0,a707ec34-182e-40bc-a5ad-06af22beec86
4,False,False,238VOQ80HWP10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Add_Flutes,3,0,fa138a7b-b83c-4cb3-ad29-06af22beec86
4,False,False,238VOQ80HWR10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Flutes_On_Both_Ends,3,0,40b1bd4f-5255-4449-8f01-06af22beec86
4,False,False,238VOQ80HWT10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Horizontal_Grain,3,0,0bd2e985-e087-4dab-914c-06af22beec86
4,False,False,238VOQ80HWV10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Lock_Miter,3,1,825e9432-8d92-4a30-9708-06af22beec86
4,False,False,238VOQ80HWX10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Split_Panels,3,0,c23e065a-46c3-438e-b4c5-06af22beec86
4,False,False,238VOQ80HWZ10,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Nosing_On_Both_Ends,3,0,db45ffd9-bce8-4ee4-bed6-06af22beec86
5,False,False,238VOQ80HX110,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Item_Name,3,L Panel-RPE-1 Wide x 1 High,c94c05fd-826d-49ad-aa7d-06af22beed06
2,False,False,238VOQ80HX310,,238IJQOYJXXF,238VOQ80HWAF,238VOPSEPRUE,False,Left_Return,3,1,75e202b0-e0df-4ffe-bc09-06af22beed06
